,Track Name,Artist Name,Popularity,Release Year,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time Signature
3042,Love The Way You Lie (Part II) - Pt. 2,Rihanna,66,2010,True,0.469,0.833,10,-4.487,1,0.165,0.3,0.0,0.056,0.402,166.526,296227,4
3043,Lego House,Ed Sheeran,73,2011,False,0.592,0.637,11,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,185093,4
3044,Grace Kelly,MIKA,74,2006,False,0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229,187733,4
3045,Only Girl (In The World),Rihanna,85,2010,False,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,235493,4
3046,Beautiful Girls,Sean Kingston,0,2007,False,0.745,0.666,9,-5.899,1,0.0568,0.159,0.0,0.302,0.709,129.998,241933,4
3047,F**kin' Perfect - Radio Edit,P!nk,68,2010,False,0.561,0.653,7,-4.918,1,0.0349,0.0418,0.0,0.347,0.496,91.961,213720,4
3048,Mood (feat. iann dior),24kGoldn,5,2020,True,0.7,0.722,7,-3.558,0,0.0369,0.221,0.0,0.272,0.756,90.989,140526,4
3049,Counting Stars,OneRepublic,0,2013,False,0.665,0.7,1,-4.946,0,0.042,0.066,0.0,0.119,0.473,121.961,257267,4
3050,Ai Se Eu Te Pego - Ao Vivo,Michel Teló,0,2011,False,0.65,0.951,11,-5.465,1,0.0729,0.232,0.0,0.979,0.727,96.032,170449,4
3051,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,50,2015,False,0.777,0.663,4,-6.117,1,0.0305,0.146,1.52e-05,0.174,0.614,118.016,181827,4
3052,Safe And Sound,Capital Cities,0,2013,False,0.653,0.822,0,-4.857,1,0.033,0.00021,0.0047,0.0838,0.762,117.949,192790,5
3053,Wildest Dreams,Taylor Swift,78,2014,False,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440,4
3054,Ugly Heart,G.R.L.,68,2014,False,0.649,0.79,9,-5.529,1,0.0482,0.0167,0.0,0.255,0.458,124.993,199580,4
3055,I Love It (feat. Charli XCX),Icona Pop,32,2019,True,0.711,0.908,8,-2.673,1,0.0286,0.00938,2.09e-05,0.156,0.821,125.918,157153,4
3056,Dog Days Are Over,Florence + The Machine,81,2009,False,0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964,252819,4
3057,Bad Ideas,Alle Farben,54,2016,False,0.749,0.71,7,-6.63,1,0.0331,0.0163,0.0237,0.0892,0.678,120.005,166213,4
3058,Josephine,Reamonn,37,2000,False,0.441,0.853,7,-4.878,1,0.0469,0.00848,0.119,0.0531,0.453,176.275,216000,4
3059,On Top Of The World,Imagine Dragons,56,2012,False,0.635,0.926,0,-5.589,1,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,189840,4
3060,Charlie Brown,Coldplay,70,2011,False,0.43,0.74,10,-7.072,1,0.0375,0.0212,0.00165,0.33,0.0948,137.978,285160,4
3061,King,Olly Alexander (Years & Years),74,2015,False,0.56,0.857,4,-4.145,0,0.0384,0.0594,0.0,0.381,0.432,119.975,215360,4
3062,Anything Could Happen,Ellie Goulding,16,2014,False,0.52,0.775,0,-4.174,1,0.0554,0.411,0.0,0.157,0.401,206.097,286322,4
3063,"Still Falling For You - From ""Bridget Jones's Baby""",Ellie Goulding,0,2016,False,0.512,0.531,1,-8.03,1,0.0418,0.547,2.46e-06,0.102,0.19,96.058,240867,4
3064,Dancing On My Own,Robyn,65,2010,False,0.674,0.857,6,-5.328,1,0.0346,0.0557,0.196,0.0942,0.278,117.028,285854,4
3065,Famous,Kanye West,75,2016,True,0.465,0.735,6,-3.715,1,0.117,0.0711,0.0,0.0975,0.409,173.935,196040,4
3066,I Will Never Let You Down,Rita Ora,36,2014,False,0.753,0.801,4,-3.215,1,0.0296,0.403,0.0,0.128,0.794,128.011,203467,4
3067,Marry You,Bruno Mars,80,2010,False,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,230192,4
3068,Fire Meet Gasoline,Sia,60,2014,False,0.418,0.764,5,-3.307,0,0.0559,0.00598,0.0,0.149,0.33,175.669,241493,3
3069,Out Of The Woods,Taylor Swift,49,2014,False,0.552,0.841,7,-6.938,1,0.0372,0.00103,1.23e-05,0.337,0.342,91.993,235800,4
3070,Bad Blood,Taylor Swift,75,2014,False,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,0.295,170.157,211933,4
3071,Love Story,Taylor Swift,59,2008,False,0.618,0.736,2,-3.937,1,0.0308,0.157,0.0,0.073,0.307,118.982,235280,4
3072,Angels,Robbie Williams,77,1997,False,0.429,0.594,4,-6.251,1,0.0277,0.156,4.95e-06,0.1,0.236,150.22,265000,4
3073,Feel,Robbie Williams,75,2002,False,0.599,0.732,5,-6.843,1,0.026,0.0145,0.000467,0.143,0.295,97.997,263867,4
3074,Rock DJ,Robbie Williams,70,2000,False,0.708,0.772,7,-4.264,1,0.0322,0.0267,0.0,0.467,0.861,103.035,258560,4
3075,Pon de Replay,Rihanna,81,2005,False,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,246960,4
3076,Disturbia,Rihanna,80,2008,False,0.707,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921,238627,4
3077,Cheers (Drink To That),Rihanna,53,2010,False,0.572,0.913,9,-3.626,1,0.0425,0.018,0.0,0.293,0.724,79.986,261747,4
3078,Russian Roulette,Rihanna,63,2009,True,0.48,0.486,6,-5.754,0,0.0447,0.046,0.0,0.107,0.265,80.051,227533,4
3079,Shut Up And Drive,Rihanna,72,2008,False,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,212280,4
3080,SOS,Rihanna,52,2006,False,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,238920,4
3081,Unfaithful,Rihanna,50,2006,False,0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069,226973,4
3082,Night Changes,One Direction,89,2014,False,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,226600,4
3083,Supercut,Lorde,76,2017,False,0.562,0.437,0,-10.229,1,0.052,0.219,2.18e-05,0.0806,0.15,124.852,277506,4
3084,Million Reasons,Lady Gaga,77,2016,False,0.666,0.423,0,-8.012,1,0.043,0.494,0.0,0.106,0.154,129.89,205280,4
3085,Born This Way,Lady Gaga,74,2011,False,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907,260253,4
3086,The Edge Of Glory,Lady Gaga,70,2011,False,0.583,0.768,9,-6.477,1,0.041,0.000323,0.0162,0.109,0.357,127.952,320547,4
3087,Alejandro,Lady Gaga,58,2009,False,0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992,274213,4
3088,LoveGame,Lady Gaga,38,2009,False,0.894,0.678,6,-5.611,0,0.0524,0.00568,2.15e-06,0.305,0.843,105.026,216333,4
3089,We R Who We R,Kesha,75,2010,False,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,204760,4
3090,A Year Without Rain,Selena Gomez & The Scene,59,2010,False,0.627,0.81,2,-5.296,0,0.0431,0.0125,3.09e-05,0.111,0.409,119.98,234347,4
3091,Best Thing I Never Had,Beyoncé,69,2011,False,0.546,0.649,6,-4.056,1,0.0324,0.143,1.55e-05,0.0894,0.298,99.05,253747,4
3092,Savage Remix (feat. Beyoncé),Megan Thee Stallion,58,2020,True,0.753,0.745,10,-4.776,0,0.334,0.0159,0.0,0.127,0.635,169.02,242001,4
3093,Scream & Shout,will.i.am,80,2013,True,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,4
3094,LoveStoned / I Think She Knows (Interlude),Justin Timberlake,58,2006,True,0.859,0.681,1,-6.247,1,0.0549,0.34,0.000161,0.213,0.852,121.243,444333,4
3095,Stay,Hurts,55,2011,False,0.447,0.72,11,-7.504,1,0.0517,0.0206,0.000353,0.282,0.297,156.0,235200,4
3096,Wonderful Life,Hurts,57,2011,False,0.696,0.836,11,-7.231,0,0.0584,0.167,0.00155,0.184,0.414,120.022,254133,4
3097,Summertime Sadness,Lana Del Rey,85,2012,False,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,265427,4
3098,Butterfly,Crazy Town,73,1999,False,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,216733,4
3099,Stay High - Habits Remix,Tove Lo,68,2014,False,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,258387,4
3100,Closer To The Edge,Thirty Seconds To Mars,49,2009,False,0.502,0.948,6,-3.717,1,0.12,0.0101,4.49e-06,0.0809,0.102,139.979,273467,4
3101,Enter The Ninja,Die Antwoord,33,2010,True,0.7,0.804,8,-5.633,1,0.1,0.0526,0.0,0.114,0.26,152.036,305507,4
3102,I Will Wait,Mumford & Sons,53,2012,False,0.486,0.769,1,-5.14,1,0.0341,0.0119,0.00832,0.197,0.393,131.286,276720,4
3103,I Follow Rivers,Lykke Li,59,2011,False,0.599,0.533,9,-14.032,0,0.0472,0.475,0.00153,0.235,0.607,122.262,228467,4
3104,Bulletproof,La Roux,73,2009,False,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,205733,4
3105,Whatever It Takes,Imagine Dragons,84,2017,False,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,201240,4
3106,Little Hollywood,Alle Farben,58,2017,False,0.755,0.702,7,-6.013,1,0.0394,0.464,0.000434,0.0518,0.625,122.014,184200,4
3107,Sweet but Psycho,Ava Max,2,2018,False,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,187436,4
3108,Good Grief,Bastille,68,2016,False,0.73,0.758,1,-4.888,1,0.0653,0.147,0.0,0.311,0.877,120.041,206493,4
3109,The Mother We Share,CHVRCHES,46,2013,True,0.462,0.722,1,-5.134,1,0.0306,0.0356,4.52e-06,0.127,0.327,173.941,191294,4
3110,Orphans,Coldplay,52,2019,False,0.503,0.808,11,-5.051,0,0.0451,0.0258,0.00149,0.557,0.282,107.973,197533,4
3111,Wearing Nothing,Dagny,42,2017,False,0.691,0.71,6,-6.346,1,0.141,0.0193,3.84e-06,0.0699,0.39,104.855,197520,4
3112,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,61,2018,True,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,182623,4
3113,Blame It on Me,George Ezra,70,2014,False,0.537,0.757,3,-3.374,1,0.0274,0.473,0.0,0.341,0.421,103.882,196400,4
3114,I Just Wanna Live,Good Charlotte,63,2004,False,0.803,0.83,10,-4.636,0,0.0356,0.0144,0.0,0.103,0.935,111.033,166053,4
3115,Tongue Tied,GROUPLOVE,81,2011,False,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,218013,4
3116,Capital Letters,Hailee Steinfeld,69,2018,False,0.661,0.814,0,-5.529,1,0.0759,0.0337,8.27e-06,0.0518,0.459,99.963,219373,4
3117,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Imagine Dragons,50,2018,False,0.634,0.653,6,-7.515,1,0.032,0.000452,0.000987,0.115,0.26,90.012,210935,4
3118,Hold Back The River,James Bay,72,2015,False,0.715,0.715,5,-7.364,1,0.0902,0.0526,0.0,0.0936,0.507,134.922,238747,4
3119,Homecoming,Kanye West,0,2008,True,0.669,0.745,1,-7.073,1,0.195,0.315,0.0,0.111,0.913,87.012,203907,4
3120,Mama Said,Lukas Graham,67,2016,False,0.712,0.799,7,-4.564,0,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,206903,4
3121,Sexual,NEIKED,38,2016,False,0.793,0.567,2,-7.604,1,0.0813,0.0687,0.0,0.0663,0.813,108.007,188889,4
3122,Little Talks,Of Monsters and Men,82,2012,False,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,266600,4
3123,Supergirl,Reamonn,59,2000,False,0.662,0.515,6,-9.501,0,0.0296,0.136,0.011,0.0925,0.376,116.24,246067,4
3124,Strangers,Sigrid,57,2019,False,0.758,0.718,4,-6.129,0,0.0383,0.00565,0.00132,0.0781,0.127,115.04,233726,4
3125,Never Seen the Rain,Tones And I,47,2020,False,0.672,0.464,6,-5.624,0,0.037,0.43,0.0,0.284,0.271,92.069,200742,4
3126,Mess Is Mine,Vance Joy,63,2014,False,0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043,223640,1
3127,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,73,2018,False,0.642,0.772,10,-6.61,1,0.0848,0.0476,0.0,0.0646,0.589,153.995,164205,4
3128,Beautiful (feat. Camila Cabello),Bazzi,71,2018,False,0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,180000,4
3129,Shout Out to My Ex,Little Mix,74,2016,False,0.773,0.747,5,-4.061,1,0.0885,0.0242,8.99e-06,0.109,0.801,126.014,246240,4
3130,Happy Now,Zedd,67,2018,False,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030,3
3131,Never Be Like You,Flume,75,2016,True,0.56,0.551,0,-5.446,1,0.0563,0.445,0.0,0.163,0.263,119.777,233337,4
3132,Are You With Me - Radio Edit,Lost Frequencies,0,2014,False,0.776,0.574,5,-9.882,0,0.0317,0.466,7.83e-05,0.131,0.412,121.03,138843,4
3133,Reality,Lost Frequencies,78,2016,False,0.714,0.697,1,-7.887,0,0.032,0.0197,2e-06,0.0697,0.602,122.145,159480,4
3134,Midnight Sky,Miley Cyrus,1,2020,False,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0,223279,4
3135,Look At Her Now,Selena Gomez,62,2020,False,0.753,0.564,10,-7.908,0,0.252,0.114,0.0273,0.359,0.55,77.342,162596,5
3136,Faded,Alan Walker,81,2018,False,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,212107,4
3137,I Need A Dollar,Aloe Blacc,0,2010,False,0.84,0.482,6,-7.116,0,0.0333,0.202,0.0,0.0873,0.957,95.498,243053,4
3138,Waves - Robin Schulz Radio Edit,Mr. Probz,78,2014,False,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,208133,4
3139,Send My Love (To Your New Lover),Adele,73,2015,False,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,223079,4
3140,Beautiful,Christina Aguilera,70,2002,False,0.456,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0992,76.19,238560,4
3141,Genie In a Bottle,Christina Aguilera,80,1999,False,0.633,0.8,1,-6.945,1,0.166,0.209,0.000123,0.137,0.913,175.716,217573,4
3142,Take Me To Church,Hozier,0,2014,False,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241688,4
3143,Let Her Go,Passenger,21,2012,False,0.509,0.538,7,-7.335,1,0.0572,0.385,0.0,0.104,0.244,75.089,252867,4
3144,When We Were Young,Adele,0,2016,False,0.381,0.594,3,-5.97,1,0.0486,0.348,0.0,0.0925,0.273,143.86,290907,4
3145,Daisies,Katy Perry,53,2020,False,0.642,0.546,1,-5.377,1,0.0407,0.0825,0.0,0.0989,0.142,122.165,174313,4
3146,Love Me Harder,Ariana Grande,52,2021,False,0.468,0.707,1,-4.39,0,0.0327,0.0103,0.0,0.0766,0.221,99.083,236041,4
3147,Easy (with Kacey Musgraves feat. Mark Ronson),Troye Sivan,61,2020,False,0.581,0.674,8,-7.09,1,0.033,0.00187,3.01e-06,0.128,0.488,143.005,213572,4
3148,Let's Love,David Guetta,65,2020,False,0.662,0.868,5,-4.025,1,0.0341,0.00882,0.00244,0.584,0.353,92.998,200645,4
3149,Together,Sia,60,2020,False,0.521,0.877,7,-5.444,1,0.0683,0.0132,0.0806,0.0929,0.199,180.007,205208,4
3150,Arcade (feat. FLETCHER),Duncan Laurence,67,2020,False,0.446,0.395,0,-9.328,1,0.0365,0.815,0.00216,0.128,0.267,71.944,187453,3
3151,Friday,Rebecca Black,0,2011,False,0.684,0.889,8,-4.555,0,0.102,0.0307,2.57e-06,0.775,0.582,112.004,210026,4
3152,All We Got (feat. KIDDO),Robin Schulz,60,2020,True,0.504,0.76,4,-4.246,1,0.0426,0.286,0.0,0.151,0.64,183.933,190218,4
3153,Golden,Harry Styles,79,2019,False,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907,4
3154,Fly Away,Tones And I,65,2020,False,0.806,0.513,4,-6.208,1,0.0685,0.217,0.0,0.217,0.503,124.988,178157,4
3155,Past Life (with Selena Gomez),Trevor Daniel,1,2020,False,0.612,0.539,3,-5.071,1,0.0488,0.104,0.0,0.18,0.294,79.948,186480,4
3156,Please Tell Rosie,Alle Farben,53,2016,False,0.721,0.681,0,-7.631,0,0.0488,0.024,0.0109,0.157,0.768,121.978,172640,4
3157,Home,Naughty Boy,0,2014,False,0.621,0.715,0,-6.994,1,0.0578,0.00633,5.38e-05,0.0722,0.279,99.995,205065,4
3158,drivers license,Olivia Rodrigo,26,2021,True,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,242014,4
3159,Revenge (feat. Eminem),P!nk,56,2017,True,0.725,0.749,10,-7.474,0,0.356,0.0452,0.0,0.175,0.761,87.03,226160,4
3160,The One That Got Away,Katy Perry,67,2010,False,0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.876,133.971,227333,4
3161,Cover Me In Sunshine,P!nk,71,2021,False,0.476,0.594,5,-6.879,1,0.135,0.0599,0.0,0.0785,0.314,159.702,141050,4
3162,Prisoner (feat. Dua Lipa),Miley Cyrus,1,2020,False,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333,4
3163,Princess of China,Coldplay,70,2011,False,0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,239216,4
3164,Memories (feat. Kid Cudi) - 2021 Remix,David Guetta,74,2021,True,0.709,0.783,5,-5.944,0,0.0551,0.108,4.1e-05,0.103,0.648,127.043,162992,4
3165,Cry for You,September,0,2007,False,0.776,0.878,9,-3.377,1,0.0304,0.00141,0.000204,0.0574,0.96,130.022,211600,4
3166,Titans,Major Lazer,50,2021,False,0.723,0.86,7,-4.892,1,0.0463,0.101,0.000202,0.143,0.574,93.985,199169,4
3167,Follow You,Imagine Dragons,67,2021,False,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,175644,4
3168,Higher Power,Coldplay,70,2021,False,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,211295,4
3169,Runnin' (Lose It All),Naughty Boy,69,2015,False,0.319,0.846,6,-6.109,1,0.0796,0.0103,4.11e-05,0.475,0.0784,139.163,213019,4
3170,Outside (feat. Ellie Goulding),Calvin Harris,85,2014,False,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,227267,4
3171,So Am I,Ava Max,71,2020,False,0.681,0.657,6,-4.671,1,0.0432,0.0748,0.0,0.353,0.628,130.089,183027,4
3172,Make You Feel My Love,Adele,77,2008,False,0.317,0.172,10,-10.636,1,0.0326,0.907,0.000383,0.105,0.0963,65.18,212040,3
3173,Say Something (feat. Chris Stapleton),Justin Timberlake,71,2018,False,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,278893,4
3174,abcdefu,GAYLE,78,2021,True,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,168602,4
3175,Supalonely (feat. Gus Dapperton),BENEE,61,2020,True,0.862,0.631,7,-4.746,1,0.0515,0.291,0.000209,0.123,0.841,128.978,223488,4
3176,Opposite of Adults,Chiddy Bang,59,2010,False,0.677,0.89,6,-5.46,0,0.159,0.0123,0.0,0.321,0.622,96.009,193707,4
3177,Talking to the Moon,Bruno Mars,78,2010,False,0.498,0.59,1,-4.721,0,0.032,0.511,0.0,0.107,0.0784,145.867,217867,4
3178,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,71,2019,False,0.654,0.798,0,-4.084,1,0.0451,0.188,0.0,0.15,0.574,92.207,211760,4
3179,Hung Up,Madonna,78,2005,False,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733,4
3180,Good as Hell,Lizzo,71,2019,False,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,159736,4
3181,Meet Me Halfway,Black Eyed Peas,0,2009,False,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,284373,4
3182,Crazy,Gnarls Barkley,80,2006,False,0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97,177466,4
3183,Sensual Seduction,Snoop Dogg,56,2007,False,0.756,0.829,11,-3.973,1,0.0682,0.003,3.46e-05,0.0578,0.504,120.163,245520,4
