Track Name,artists,popularity,release_year,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
edamame,bbno$,78,2021,True,0.815,0.85,4,-4.704,0,0.113,0.0232,0.000143,0.0245,0.694,106.036,133707,4,2
"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,73,2011,False,0.553,0.652,0,-6.685,1,0.206,0.0897,0.0,0.111,0.551,94.505,207347,4,2
Jesus Walks,Kanye West,73,2004,True,0.637,0.834,3,-4.686,0,0.323,0.614,0.0,0.317,0.715,87.312,193733,4,2
HUMBLE.,Kendrick Lamar,86,2017,True,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4,2
ROXANNE,Arizona Zervas,76,2019,True,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5,2
Attack,Thirty Seconds To Mars,68,2005,False,0.333,0.877,5,-1.894,0,0.0603,0.00332,0.00101,0.769,0.285,175.095,188187,4,6
Going Under,Evanescence,76,2003,False,0.37,0.858,11,-4.885,0,0.0545,0.00815,2.12e-05,0.229,0.464,175.077,214947,4,6
Chop Suey!,System Of A Down,86,2001,False,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,210240,4,4
Alive - 2006 Remaster,P.O.D.,56,2006,False,0.409,0.952,2,-3.761,0,0.0756,1.23e-05,0.000156,0.31,0.55,80.899,203693,4,6
Last Resort,Papa Roach,82,2001,True,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,199907,4,6
We Are Young (feat. Janelle Monáe),fun.,75,2012,False,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,4,6
Closer To The Edge,Thirty Seconds To Mars,62,2009,False,0.502,0.948,6,-3.717,1,0.12,0.0101,4.49e-06,0.0809,0.102,139.979,273467,4,6
American Idiot,Green Day,81,2004,True,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346,4,6
Down with the Sickness,Disturbed,78,2000,True,0.695,0.876,3,-4.262,0,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,279213,4,6
Smooth Criminal,Alien Ant Farm,77,2001,False,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267,4,6
The Kill,Thirty Seconds To Mars,79,2005,False,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,231533,3,6
Helena,My Chemical Romance,77,2004,False,0.356,0.96,4,-3.487,1,0.104,0.0142,0.0,0.209,0.0857,125.921,204733,4,4
Crawling,Linkin Park,81,2000,False,0.58,0.702,4,-5.565,1,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,208960,4,6
Toxicity,System Of A Down,84,2001,False,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,218933,3,6
The Pretender,Foo Fighters,56,2009,False,0.43,0.955,9,-4.767,1,0.0424,0.000807,0.0,0.044,0.366,172.975,267360,4,6
Vox Populi,Thirty Seconds To Mars,44,2009,False,0.442,0.654,2,-5.946,1,0.0623,0.0174,0.000152,0.0932,0.227,164.354,342960,4,6
Holiday / Boulevard of Broken Dreams,Green Day,72,2004,True,0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,493400,4,6
I'm Not Okay (I Promise),My Chemical Romance,77,2004,True,0.21,0.94,9,-3.427,1,0.123,0.00602,0.0,0.269,0.255,179.722,186480,4,4
Scars,Papa Roach,70,2004,False,0.384,0.921,11,-3.334,1,0.055,0.0948,0.0,0.168,0.471,89.922,208186,4,4
Demons,Imagine Dragons,71,2012,False,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,175200,4,6
Points of Authority / 99 Problems / One Step Closer,JAY-Z,63,2004,True,0.547,0.951,1,-4.079,0,0.151,0.00272,1.14e-05,0.0862,0.51,95.031,295827,4,4
Walk,Foo Fighters,69,2011,False,0.234,0.865,9,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,255960,4,6
My Immortal,Evanescence,75,2003,False,0.19,0.265,9,-9.206,1,0.0356,0.863,0.0,0.134,0.101,79.012,262533,4,3
This Is War,Thirty Seconds To Mars,67,2009,False,0.402,0.723,6,-5.26,1,0.0579,0.0663,2e-06,0.233,0.224,160.047,326983,4,6
Some Nights,fun.,70,2012,True,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,277040,4,6
Thnks fr th Mmrs,Fall Out Boy,80,2007,False,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,203507,4,6
Youth of the Nation,P.O.D.,71,2001,False,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,256240,4,6
One Step Closer,Linkin Park,84,2000,False,0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,157333,4,6
Headstrong,Trapt,75,2002,True,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981,285570,4,6
Clocks,Coldplay,82,2002,False,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,307880,4,5
From Yesterday,Thirty Seconds To Mars,61,2005,False,0.468,0.876,10,-4.841,1,0.0692,0.00578,0.00625,0.035,0.13,135.062,247373,4,6
Faint,Linkin Park,82,2003,False,0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,162600,4,6
Learn to Fly,Foo Fighters,57,2009,False,0.439,0.931,11,-2.59,0,0.0473,1.92e-05,1.21e-05,0.193,0.527,135.944,234800,4,6
I Hate Everything About You,Three Days Grace,72,2003,False,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,231480,4,6
The Middle,Jimmy Eat World,85,2001,False,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,165853,4,5
Best of You,Foo Fighters,79,2005,False,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,255627,4,6
Somewhere I Belong,Linkin Park,73,2003,False,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,213933,4,6
Kings And Queens,Thirty Seconds To Mars,62,2009,False,0.293,0.817,8,-5.432,1,0.0852,0.0401,3.4e-05,0.13,0.145,165.0,347667,4,6
What Are You Waiting For?,Nickelback,17,2014,False,0.49,0.907,3,-4.129,1,0.0693,0.045,0.0,0.293,0.418,152.023,218907,4,6
Everybody Talks,Neon Trees,81,2012,True,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,177280,4,6
Animal,Neon Trees,73,2010,False,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039,212293,4,6
Somebody Told Me,The Killers,83,2004,False,0.497,0.97,10,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,197200,4,6
"Dance, Dance",Fall Out Boy,80,2005,False,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,180267,4,0
All The Small Things,blink-182,84,1999,False,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,167067,4,6
The River,Good Charlotte,60,2007,False,0.439,0.945,1,-2.21,1,0.138,0.00677,0.0,0.166,0.455,161.954,195680,4,4
Believer,Imagine Dragons,89,2017,False,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,204347,4,6
Holiday,Green Day,71,2017,False,0.552,0.89,8,-3.409,1,0.0342,0.000143,0.0,0.888,0.716,146.525,232680,4,6
The Sound of Silence,Disturbed,70,2015,False,0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,248467,4,6
Use Somebody,Kings of Leon,81,2008,False,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4,6
Like a Stone,Audioslave,79,2002,False,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,293960,4,6
Hate To Say I Told You So,The Hives,68,2000,False,0.459,0.931,5,-5.024,1,0.0612,0.00126,0.00881,0.412,0.419,135.826,200693,4,6
Beautiful Day,U2,76,2000,False,0.536,0.928,11,-6.492,0,0.0589,0.0154,0.00134,0.2,0.389,136.258,248400,4,5
Rollin' (Air Raid Vehicle),Limp Bizkit,81,2000,True,0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.709,96.306,213760,4,2
Want You Bad,The Offspring,75,2000,False,0.491,0.966,4,-4.28,1,0.0538,5.59e-05,0.0,0.307,0.614,105.544,202573,4,6
Trouble,Coldplay,73,2000,False,0.565,0.546,11,-7.496,0,0.0314,0.189,0.0015,0.17,0.195,139.757,273427,4,5
Change (In the House of Flies),Deftones,80,2000,False,0.269,0.853,7,-4.647,0,0.0854,0.000249,0.000246,0.118,0.179,141.581,299533,4,4
Hanging By A Moment,Lifehouse,65,2000,False,0.537,0.858,1,-4.903,1,0.0349,0.000966,0.0,0.0812,0.502,124.599,216360,4,6
Bohemian Like You,The Dandy Warhols,68,2000,False,0.583,0.932,11,-6.158,0,0.0344,0.00318,0.769,0.133,0.695,131.289,211707,4,0
99 Red Balloons,Goldfinger,63,2000,False,0.285,0.843,4,-7.318,1,0.129,0.00103,0.00037,0.327,0.282,97.051,229173,4,4
Absolutely (Story of a Girl) - Radio Mix,Nine Days,66,2000,False,0.481,0.94,7,-5.204,1,0.066,0.000891,0.0,0.0939,0.66,96.493,189333,4,6
My Way,Limp Bizkit,76,2000,True,0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,272973,4,6
Again,Lenny Kravitz,70,2000,False,0.55,0.804,2,-5.218,1,0.0271,0.0148,4.33e-05,0.105,0.789,79.166,231667,4,6
Minority,Green Day,61,2000,True,0.551,0.965,0,-2.772,1,0.0452,0.00576,0.0,0.171,0.708,137.841,168227,4,6
Don't Panic,Coldplay,72,2000,False,0.602,0.612,0,-8.409,1,0.0335,0.206,0.00607,0.107,0.453,122.062,136867,4,5
Original Prankster,The Offspring,64,2000,True,0.664,0.877,2,-4.251,1,0.0334,0.000542,2.95e-05,0.284,0.961,146.804,220947,4,6
Renegades Of Funk,Rage Against The Machine,66,2000,False,0.651,0.908,2,-4.019,1,0.0577,0.00184,0.000579,0.384,0.769,123.851,274160,4,6
Stuck In A Moment You Can't Get Out Of,U2,67,2000,False,0.526,0.665,4,-4.997,1,0.0243,0.407,0.000271,0.169,0.285,158.493,273467,4,5
Hemorrhage (In My Hands),Fuel,63,2000,False,0.301,0.823,1,-4.072,1,0.0433,0.000144,0.000309,0.0833,0.372,152.017,236867,4,6
Between Angels And Insects,Papa Roach,69,2001,True,0.519,0.961,2,-3.214,0,0.0642,0.000207,0.000419,0.195,0.344,93.466,234467,4,4
Papercut,Linkin Park,80,2000,False,0.524,0.939,9,-3.994,1,0.113,0.00022,0.0,0.623,0.661,150.184,184867,4,6
Take A Look Around,Limp Bizkit,77,2000,False,0.425,0.852,11,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,321040,4,6
Warning,Green Day,59,2000,False,0.728,0.92,2,-2.828,1,0.0294,0.0673,1.61e-05,0.199,0.892,120.989,221667,4,6
Elevation,U2,59,2000,False,0.578,0.807,9,-8.078,1,0.0361,0.000974,0.000416,0.0526,0.384,110.053,226627,4,6
Everything In Its Right Place,Radiohead,71,2000,False,0.296,0.463,5,-11.412,0,0.0449,0.705,0.0482,0.0954,0.0629,123.943,251427,5,6
Judith,A Perfect Circle,68,2000,True,0.366,0.894,11,-4.682,0,0.0568,3.45e-05,0.17,0.267,0.304,82.305,247267,3,4
No Cigar,Millencolin,63,2000,False,0.383,0.986,9,-2.796,1,0.0617,0.000287,0.0,0.179,0.578,157.871,163227,4,6
Dare You To Move,Switchfoot,61,2000,False,0.426,0.881,4,-4.526,1,0.0404,0.00573,0.0693,0.389,0.259,139.986,247893,4,6
My Happiness,Powderfinger,63,2000,False,0.445,0.823,0,-5.415,1,0.0302,0.00163,0.0,0.43,0.487,85.935,276627,4,6
A Place for My Head,Linkin Park,73,2000,False,0.603,0.908,11,-5.254,1,0.184,0.0144,0.0,0.671,0.457,133.063,184640,4,6
My Generation,Limp Bizkit,71,2000,True,0.458,0.978,11,-2.389,1,0.191,0.00231,2.12e-06,0.111,0.342,104.012,221000,4,4
Man Overboard,blink-182,61,2000,True,0.218,0.921,7,-4.414,1,0.0602,0.00133,7.66e-06,0.0777,0.612,196.291,166733,4,6
Waiting,Green Day,58,2000,False,0.557,0.834,8,-4.371,1,0.0335,0.0219,0.0,0.329,0.659,137.69,192360,4,6
If You're Gone,Matchbox Twenty,65,2000,False,0.544,0.659,9,-7.191,1,0.0298,0.427,1.33e-06,0.126,0.361,109.933,274933,4,6
Passenger,Deftones,68,2000,False,0.345,0.797,0,-6.152,1,0.0551,0.00188,0.0668,0.145,0.223,117.987,368667,4,4
Hot Dog,Limp Bizkit,70,2000,True,0.6,0.938,1,-3.615,1,0.0701,0.00152,1.48e-05,0.369,0.597,101.183,230240,4,6
Heaven Is a Halfpipe (If I Die),OPM,56,2000,True,0.743,0.894,8,-6.886,1,0.0349,0.0755,0.00283,0.367,0.77,95.9,257427,4,6
Be Like That,3 Doors Down,62,2000,False,0.487,0.702,7,-6.043,1,0.0238,0.00528,4.97e-06,0.129,0.306,95.982,265907,4,6
Ex-Girlfriend,No Doubt,57,2000,False,0.546,0.907,4,-4.117,0,0.09,0.0135,0.00232,0.169,0.654,173.178,212400,4,6
Awake,Godsmack,69,2000,True,0.395,0.756,7,-4.12,1,0.0544,1.74e-05,0.00665,0.319,0.475,112.092,304373,4,6
Idioteque,Radiohead,61,2000,False,0.615,0.931,3,-7.8,1,0.273,0.0352,2.23e-05,0.0915,0.525,137.544,309093,3,6
3 Libras,A Perfect Circle,64,2000,False,0.518,0.744,9,-8.248,1,0.0374,0.00383,0.007,0.078,0.211,144.019,219640,3,5
Pinch Me,Barenaked Ladies,57,2000,False,0.68,0.857,7,-4.132,1,0.0373,0.0151,2.88e-05,0.056,0.794,95.349,285160,4,6
These Days,Powderfinger,56,2000,False,0.15,0.454,9,-7.635,1,0.0343,0.0398,0.0186,0.158,0.105,83.746,298533,4,6
Loser,3 Doors Down,64,2000,False,0.493,0.88,6,-6.424,0,0.0693,0.0108,2.66e-05,0.226,0.389,147.913,264800,4,6
Bathwater,No Doubt,58,2000,False,0.624,0.732,4,-4.931,0,0.0543,0.412,0.0,0.33,0.619,145.929,242800,4,6
Wonderful,Everclear,57,2000,False,0.514,0.817,7,-6.489,1,0.05,0.0118,8.25e-06,0.346,0.734,186.765,280813,4,6
Blood Brothers,Papa Roach,61,2001,False,0.475,0.958,2,-3.322,0,0.0581,0.000277,2.2e-06,0.432,0.624,169.16,213867,4,4
The Lost Art Of Keeping A Secret,Queens of the Stone Age,58,2010,False,0.549,0.79,1,-4.781,1,0.0343,0.0655,0.0118,0.691,0.43,110.79,216013,4,2
What It Is,Mark Knopfler,59,2000,False,0.624,0.682,6,-7.274,0,0.0302,0.615,0.252,0.288,0.432,122.084,295893,4,5
One Armed Scissor,At the Drive-In,0,2000,False,0.251,0.932,4,-4.167,0,0.159,0.0511,3.29e-05,0.642,0.229,165.253,260306,4,4
Thank You For Loving Me,Bon Jovi,66,2000,False,0.385,0.342,2,-7.749,1,0.0285,0.416,0.0,0.119,0.131,132.864,308933,4,4
Walk On,U2,58,2000,False,0.528,0.832,2,-6.461,1,0.0265,0.00379,0.00042,0.153,0.633,100.158,296240,4,6
Here's to the Night,Eve 6,53,2000,False,0.583,0.652,7,-6.255,1,0.0244,0.0405,0.000378,0.0781,0.352,97.469,249840,4,6
Stiff Upper Lip,AC/DC,65,2000,False,0.588,0.851,7,-4.206,1,0.033,0.0344,0.00773,0.16,0.706,123.691,214560,4,6
Stupify,Disturbed,61,2000,True,0.49,0.938,1,-3.916,1,0.129,0.00234,2.17e-05,0.186,0.437,196.143,274160,4,6
My Kind Of Scene,Powderfinger,51,2000,False,0.464,0.459,0,-8.218,1,0.029,0.0134,0.0149,0.0723,0.144,159.541,277667,4,6
Learning To Breathe,Switchfoot,48,2000,False,0.524,0.912,7,-3.755,1,0.0315,0.000374,0.0424,0.302,0.499,155.921,275467,4,6
Say It Isn't So,Bon Jovi,48,2000,False,0.454,0.805,7,-4.946,1,0.0311,0.0225,0.0,0.358,0.586,91.267,213333,4,4
Feel Good Hit Of The Summer,Queens of the Stone Age,50,2010,False,0.327,0.929,11,-5.754,1,0.174,0.0114,0.000979,0.198,0.521,164.984,163267,4,6
The Hollow,A Perfect Circle,63,2000,False,0.295,0.789,1,-5.559,1,0.0702,0.000166,0.0898,0.0986,0.515,104.135,178960,4,6
Get Off,The Dandy Warhols,50,2000,False,0.459,0.862,4,-4.876,0,0.0337,0.0161,0.0,0.345,0.654,146.23,190960,4,6
Duck And Run,3 Doors Down,50,2000,False,0.524,0.919,4,-5.505,0,0.0436,0.0149,7.05e-05,0.131,0.848,87.931,230600,4,6
The Game,Disturbed,56,2000,True,0.653,0.931,8,-4.824,1,0.0735,0.000803,0.000289,0.101,0.444,132.009,227067,4,6
Orestes,A Perfect Circle,54,2000,False,0.456,0.847,6,-6.386,0,0.034,0.00048,0.0437,0.0844,0.299,147.911,288360,3,4
Godless,The Dandy Warhols,48,2000,False,0.47,0.703,7,-8.498,1,0.0319,0.0133,0.862,0.177,0.132,111.143,319971,4,0
Livin' It Up,Limp Bizkit,63,2000,True,0.506,0.928,8,-2.896,1,0.186,0.00387,0.00246,0.279,0.432,100.376,264040,4,4
Boiler,Limp Bizkit,58,2000,False,0.443,0.722,6,-6.326,1,0.0865,0.00393,0.0155,0.0373,0.167,111.324,420267,4,4
Island In The Sun,Weezer,81,2001,False,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,200307,4,5
Kids,MGMT,80,2007,False,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840,4,6
Good Riddance (Time of Your Life),Green Day,80,1997,True,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,153467,4,6
Chasing Cars,Snow Patrol,83,2006,False,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,267960,4,6
Stacy's Mom,Fountains Of Wayne,75,2003,False,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,197987,4,5
Drops of Jupiter (Tell Me),Train,83,2001,False,0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064,259933,4,6
Human,The Killers,76,2008,False,0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,245373,4,6
Drive,Incubus,81,1999,False,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,232453,4,6
So What,P!nk,80,2008,True,0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019,215160,4,4
Behind Blue Eyes,Limp Bizkit,76,2003,False,0.595,0.489,7,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315,269973,4,2
Beverly Hills,Weezer,73,2005,False,0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,196093,4,5
Suddenly I See,KT Tunstall,79,2005,False,0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38,201707,4,3
You Found Me,The Fray,76,2009,False,0.338,0.803,8,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,241853,4,3
Everybody's Changing,Keane,77,2004,False,0.517,0.839,0,-3.521,1,0.0287,0.0014,0.000365,0.108,0.416,94.015,215880,4,3
Speed of Sound,Coldplay,73,2005,False,0.514,0.898,11,-6.765,0,0.0577,0.00488,0.0345,0.0746,0.353,123.067,287907,4,5
The Man Who Can't Be Moved,The Script,79,2008,False,0.605,0.629,10,-5.051,1,0.0279,0.437,0.0,0.097,0.308,99.894,241373,4,6
In the Shadows,The Rasmus,70,2003,False,0.6,0.796,2,-4.481,1,0.0275,0.000109,5.2e-05,0.484,0.75,105.991,257920,4,6
Over My Head (Cable Car),The Fray,74,2005,False,0.592,0.729,8,-4.156,1,0.0448,0.022,0.0,0.0653,0.709,116.03,236267,4,3
I'm with You,Avril Lavigne,74,2002,False,0.457,0.406,9,-7.462,1,0.0291,0.08,0.0,0.117,0.208,151.95,223067,3,5
In My Place,Coldplay,75,2002,False,0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95e-06,0.298,0.193,144.636,226680,4,5
Hero (feat. Josey Scott),Chad Kroeger,68,2003,False,0.427,0.843,4,-4.54,1,0.0364,0.00216,0.0,0.179,0.304,147.387,200480,3,4
Good Life,OneRepublic,76,2009,True,0.634,0.69,6,-7.804,1,0.052,0.0771,0.0,0.132,0.645,94.988,253307,4,3
You And Me,Lifehouse,76,2005,False,0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902,195493,3,6
Far Away,Nickelback,71,2005,False,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,238173,4,6
I Don't Want to Be,Gavin DeGraw,55,2004,False,0.423,0.862,0,-5.13,0,0.0695,0.00791,0.0,0.133,0.462,154.746,217760,4,6
All Summer Long,Kid Rock,74,2007,False,0.7,0.864,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.887,102.997,297587,4,6
Sing,Travis,69,2001,False,0.33,0.905,4,-5.047,1,0.0497,0.000233,8.14e-06,0.0712,0.259,163.142,228800,4,4
Stop And Stare,OneRepublic,63,2007,False,0.492,0.859,4,-4.274,1,0.0332,0.0659,0.0,0.0756,0.251,92.474,223853,4,3
Someday,Nickelback,74,2003,False,0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,207467,4,6
Short Skirt / Long Jacket,CAKE,67,2001,False,0.778,0.899,2,-6.552,1,0.0451,0.0028,0.0345,0.0263,0.881,119.995,204133,4,5
Real Gone,Sheryl Crow,71,2006,False,0.608,0.785,11,-5.346,0,0.0472,0.00173,0.0,0.0762,0.806,117.983,200733,4,5
Big Yellow Taxi,Counting Crows,62,2002,False,0.674,0.867,1,-4.329,1,0.0462,0.00199,0.0,0.206,0.821,88.04,226827,4,6
Maybe Tomorrow,Stereophonics,70,2003,False,0.495,0.653,7,-6.769,0,0.0361,0.217,0.000458,0.334,0.571,80.897,272947,4,5
Unwell,Matchbox Twenty,68,2002,False,0.256,0.788,6,-5.263,0,0.0403,0.0298,0.0,0.707,0.429,80.718,228707,4,6
Hear You Me,Jimmy Eat World,63,2001,False,0.465,0.517,4,-6.189,1,0.0284,0.00854,0.0403,0.209,0.137,136.176,284373,3,5
Your Body Is a Wonderland,John Mayer,73,2001,False,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627,4,5
Nine in the Afternoon,Panic! At The Disco,53,2008,False,0.249,0.804,10,-3.233,1,0.0502,0.0201,0.0,0.262,0.389,155.066,192893,4,6
Have A Nice Day,Bon Jovi,63,2005,False,0.5,0.899,4,-4.066,1,0.0736,4.84e-05,0.000198,0.0794,0.566,130.06,229107,4,4
Behind These Hazel Eyes,Kelly Clarkson,62,2004,False,0.548,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.425,90.048,198973,4,6
Everywhere,Michelle Branch,67,2001,False,0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827,4,6
Imitation Of Life,R.E.M.,59,2011,False,0.46,0.751,7,-4.254,1,0.0316,0.00628,4.72e-06,0.181,0.402,124.293,237120,4,6
Little Wonders,Rob Thomas,52,2007,False,0.242,0.592,9,-10.181,1,0.0387,0.0259,0.0,0.0792,0.317,167.567,225133,4,6
My Life Would Suck Without You,Kelly Clarkson,68,2009,False,0.526,0.882,9,-4.006,1,0.0509,0.0014,0.0,0.144,0.424,144.982,211493,4,6
Show Me What I'm Looking For,Carolina Liar,58,2008,False,0.449,0.864,9,-1.159,0,0.0378,0.0133,1.31e-06,0.0984,0.355,105.121,240467,4,6
Over You,Daughtry,61,2006,False,0.423,0.922,3,-2.6,1,0.0411,0.017,0.0,0.102,0.567,156.046,204853,4,6
Nothing In My Way,Keane,67,2006,False,0.399,0.854,10,-4.97,0,0.0294,0.00107,3.96e-06,0.0893,0.872,172.478,240387,4,3
Into the Night (feat. Chad Kroeger),Santana,59,2007,False,0.595,0.844,7,-4.678,1,0.0331,0.0137,0.0,0.234,0.603,127.981,222440,4,2
Soak Up The Sun,Sheryl Crow,55,2002,False,0.711,0.735,4,-5.026,1,0.0432,0.0378,0.0,0.107,0.698,119.974,292133,4,5
Just Say Yes,Snow Patrol,59,2009,False,0.54,0.887,9,-5.518,1,0.0324,0.0187,3.19e-05,0.0275,0.255,108.02,281347,4,6
When It's Over - David Kahne Main,Sugar Ray,58,2001,False,0.675,0.775,4,-5.772,1,0.0522,0.0387,0.0,0.383,0.933,99.945,217853,4,6
Flavor Of The Weak,American Hi-Fi,64,2001,True,0.388,0.952,10,-3.018,1,0.0598,0.000628,1.95e-05,0.33,0.504,151.288,188867,4,4
Home,Daughtry,46,2016,False,0.461,0.855,6,-3.235,1,0.0338,0.00416,7.14e-06,0.19,0.383,143.918,255253,4,6
Lonely No More,Rob Thomas,59,2005,False,0.551,0.896,9,-3.152,0,0.109,0.033,0.0,0.0899,0.858,171.79,226640,4,6
The Game of Love (feat. Michelle Branch) - Main / Radio Mix,Santana,65,2002,False,0.59,0.929,2,-3.236,1,0.0478,0.0714,0.000153,0.0598,0.674,119.818,254467,4,2
Chariot,Gavin DeGraw,54,2004,False,0.281,0.779,7,-5.104,1,0.0514,0.0437,0.0,0.37,0.344,167.172,239173,4,6
Hey Julie,Fountains Of Wayne,52,2003,False,0.739,0.554,7,-5.668,1,0.0363,0.39,0.0,0.0785,0.978,137.013,156933,4,5
Side,Travis,60,2001,False,0.455,0.849,7,-5.461,0,0.0284,0.000493,1.52e-05,0.466,0.533,90.955,239240,4,6
No Such Thing,John Mayer,62,2001,False,0.668,0.739,4,-4.919,1,0.0308,0.0383,0.0,0.13,0.571,131.918,231467,4,5
Hands Clean,Alanis Morissette,59,2002,False,0.513,0.82,7,-5.428,1,0.0299,0.00192,2.83e-06,0.504,0.52,99.952,269400,4,5
Only The Young,Brandon Flowers,55,2010,False,0.616,0.549,10,-7.489,0,0.0254,0.313,0.0505,0.13,0.179,92.378,258533,4,0
Here I Am - End Title,Bryan Adams,59,2002,False,0.581,0.777,8,-7.122,1,0.0296,0.0078,4.04e-05,0.0891,0.162,98.963,284067,4,5
Sometimes You Can't Make It On Your Own,U2,56,2004,False,0.53,0.597,2,-5.652,1,0.0247,0.00275,0.473,0.105,0.346,96.0,305080,4,0
In the Morning,The Coral,58,2005,False,0.644,0.777,6,-6.165,0,0.0284,0.0252,0.0,0.0554,0.966,126.257,152520,4,6
Her Diamonds,Rob Thomas,55,2009,False,0.555,0.924,7,-4.93,1,0.0604,0.0159,0.0,0.075,0.865,87.606,280000,4,6
Love Is Noise,The Verve,53,2008,False,0.419,0.863,7,-4.155,1,0.0412,0.000484,0.0,0.388,0.314,123.009,327748,4,6
Calling All Angels,Train,57,2003,False,0.454,0.839,3,-5.368,1,0.0441,0.0746,0.0,0.279,0.529,166.166,242200,4,6
Life After You,Daughtry,50,2016,False,0.396,0.796,5,-3.253,1,0.0357,0.0597,0.0,0.407,0.362,154.037,207213,3,6
